original,translate
"If you haven’t already done so, you should go talk to the Baroness and offer to help!",“如果你还没这么做，你应该去找男爵夫人谈谈，主动提出帮忙！”
I’m sure she’ll let you attend if you help out,我相信如果你帮忙的话，她会让你参加的
"My da’s supplying the drinks, you see!",“你看，是我爸在供应饮料！”
The boy beams with pride and excitement,男孩脸上洋溢着自豪和兴奋
A party?,一个聚会？
When the Outer Isles flow with blood?,在外岛血流成河的时候？
"Ah, I see",“啊，我明白了”
The boy’s eyes water over,男孩的眼睛湿润了，
I’m sorry I don’t know anything about any blood or any such,对不起，我对什么流血之类的事一无所知，
I’m just looking forward to the party,我只是在期待聚会，
It’s not often us common folk get to experience something like that,我们普通老百姓很少有机会体验这样的事情，
Well the Carnivale of course!,当然是狂欢节啦！
I can’t wait!,我等不及了！
They say it’s going to be one for the ages!,他们说这将是千古流芳的盛会！
My da’ might need a hand!,我爸可能需要帮忙！
He’s been a bit flustered about getting his shipment of cider ready for the Carnivale and all,他为了准备狂欢节要用的苹果酒发货，一直有点手忙脚乱，
Something about moles in the orchard,好像是果园里有鼹鼠什么的，
I’m sure you’ll find him in the brewery somewhere,我相信你会在酿酒厂的某个地方找到他，
In the warehouse maybe?,也许在仓库？
I'll go talk to him then!,那我这就去和他谈谈！
A smiling young lad with a shock of yellow hair calls out to you,一个笑容满面、一头蓬乱黄发的小伙子向你喊道，
Greetings traveler!,你好啊，旅行者！
Can I interest you in some fine Firgol cider?,有兴趣来点上好的菲尔戈苹果酒吗？
"I promise, you’ll not get it fresher of better anywhere in the Outer Isles!",“我保证，在外岛你再也找不到比这更新鲜、更好的了！”
Sounds like a local specialty?,听起来像是本地特产？
It doesn’t get more local than this!,没有比这更本地的了！
My da’ makes it right here at the family brewery!,我爸就在这家族酿酒厂里酿的！
He motions to the buildings behind him,他示意身后的建筑，
Now what will it be?,那么，你想要点什么？
Can I interest you in a few bottles?,有兴趣来几瓶吗？
Perhaps later but I had some questions first!,也许晚点，但我先有几个问题！
Can I buy some cider?,我能买些苹果酒吗？
What's going on here in Firgol?,菲尔戈这里发生了什么事？
Hi there!,你好啊！
Back for more cider?,回来再买点苹果酒？
#FirgolEnter,#菲尔戈尔入口
"As Roland slinks off, Iben walks up to you",当罗兰悄悄溜走时，伊本走到你身边
Cruel deeds scar those who perform them as much as their victims and Roland is a man with many scars,残忍的行为不仅给受害者留下伤痕，也会给施暴者留下伤痕，而罗兰就是一个伤痕累累的人。
As you approach the small cluster of quaint houses you can’t help but be struck by a feeling of calm and peace you’ve not felt in a long time,当你走近那一小簇古雅的房屋时，一种久违的宁静与平和之感不禁涌上心头。
"By the grace of the Golden Dead, it would appear a small sliver of life as it once was in the Outer Isles has survived",承蒙黄金死者的恩典，外岛昔日的生活似乎还残存着一小片。
Driina says with a sad smile,德莉娜带着悲伤的微笑说道。
"Ahead on your right, lies a tavern that looks exactly like the kind of tavern where the meals are hearty and the ale cooled just right",在你右前方，有一家酒馆，看起来正是那种饭菜丰盛、麦酒冰得恰到好处的酒馆。
Your stomach growls at the thought,想到这里，你的肚子咕咕叫了起来。
"Kat stares, mouth agape, first at the tavern and then at you pleadingly",卡蒂张着嘴，先盯着酒馆，然后又恳求地看着你。
We’re stopping by there whether you want to or not!,不管你愿不愿意，我们都要在那儿停一下！
"You continue on your way, and for a moment an irrational fear passes over you",你继续前行，一时间，一种莫名的恐惧掠过你的心头。
"Will you be able to return to the cold, brutal world at large if you spend too much time in this quite little piece of bliss?",如果你在这片宁静的小乐土上待得太久，还能回到外面那个冰冷残酷的世界吗？
"Looking around, you notice Roland has fallen behind the group and now stands, seemingly transfixed, a few steps behind you",环顾四周，你发现罗兰落在了队伍后面，现在站在你身后几步远的地方，似乎出了神。
What's wrong Roland?,怎么了，罗兰？
Is it a trap?,是陷阱吗？
No time to linger,没时间逗留了。
He blinks a few times with watery eyes and an expression that is hard to place,他眨了几下眼睛，眼里含着泪水，脸上的表情让人捉摸不透。
Families,"家人,"
Children,"孩子,"
Feeling homesick?,想家了？
He looks down and for a moment you could have sworn he looks ashamed,他低下头，有那么一瞬间，你几乎可以肯定他看上去很羞愧。
Let's just get some bloody ale,我们就去喝点该死的麦酒吧。
His voice breaks in a way that is uncharacteristic for the laconic brute,他的声音哽咽了，这对于一个沉默寡言的粗人来说很不寻常。
#FirgolGeneralGoodsScene,#菲尔戈杂货店场景
Ask about Firgol,询问菲尔戈的情况
Ask about Help,询问帮助
Show me your goods!,让我看看你的货物！
Something about Firgol,关于菲尔戈的一些事
More about Firgol,更多关于菲尔戈的事
Finally the last part about Firgol,最后关于菲尔戈的部分
Something about Help,关于帮助的一些事
More about Help,更多关于帮助的事
Finally the last part about Help,最后关于帮助的部分
#FirgolInnCookScene,#菲尔戈旅馆厨房场景
Their line has ruled over Firgol for a long time,他们的家族统治菲尔戈已经很长时间了
They live in the villa north-west of the village,他们住在村子西北边的别墅里
Just across the stream,就在小溪对面
I’m sure the Baroness would appreciate it if you called upon her,我相信如果你去拜访男爵夫人她会很高兴的
She’s eccentric but she means well - loves the children of the village,她有些古怪但心肠很好——她爱村里的孩子们
I had some other things I wanted to ask you,我还有些别的事想问你
"In fact, the Baroness told me to ask if you needed help!",“其实，男爵夫人让我问问你是否需要帮助！”
"Well, the Carnivale is nigh, right?",“嗯，狂欢节快到了，对吧？”
"That means plenty of extra work for me but the thing is, there’s still the inn to take care of!",“这意味着我有很多额外的工作，但问题是，旅馆还需要照看！”
"Who’s going to cook for the guest, you know?",“谁来给客人做饭，你知道吗？”
"Well, the Baroness told me to ask if you needed help!",“嗯，男爵夫人让我问问你是否需要帮助！”
The Carnivale is the time to feast and drink and dance,狂欢节是盛宴、饮酒和跳舞的时刻
It’s the Baron and the Baroness’ way of showing their love for us common folk,这是男爵和男爵夫人向我们平民表达关爱的方式
Baron and the Baroness?,男爵和男爵夫人？
Besides the Carnivale?,除了狂欢节呢？
Nothing - and that's just the way we prefer!,没什么——我们就喜欢这样！
Really?,真的吗？
Nothing?,没什么？
Idra was nearly overrun by Reavers and Horryn was all but sacked!,伊德拉差点被劫掠者占领，霍林也几乎被洗劫一空！
"Well, I ain’t seen no ‘Reavers’ here and if I do, I’ll be sure to show them the back of my hand!",“嗯，我在这儿可没见过什么‘劫掠者’，要是见到了，我肯定会给他们点颜色看看！”
Let's talk about something else,我们聊点别的吧
"A woman bustles about the kitchen, stirring pots, adding spices and tending fires",“一个女人在厨房里忙碌着，搅拌着锅，添加香料，照看着炉火”
"I beg your pardon, but I’m not really in any position to talk right now!",“请原谅，我现在真的没空说话！”
Why so busy?,为什么这么忙？
"Please, I just had a few questions!",“拜托，我只是有几个问题！”
"Well, come to think of it, there is actually something you could help me with",“嗯，仔细想想，还真有件事你可以帮我”
Name it!,说吧！
"See, the Baroness has asked me to prepare something special for the children of the feast",“你看，男爵夫人让我为宴会上的孩子们准备些特别的东西”
My famed honey cakes,我著名的蜂蜜蛋糕
"Only problem is, I’m still waiting on the honey",“唯一的问题是，我还在等蜂蜜”
Perhaps you could be a dear and run over to the beehives and fetch it for me?,或许你能帮个忙，跑去蜂箱那里帮我取来？
Will any honey do?,随便什么蜂蜜都行吗？
It needs to be honey from our own hives,必须是我们自己蜂箱产的蜂蜜
There’s nothing quite like it,那味道独一无二
And where do I find these beehives?,那我在哪里能找到这些蜂箱？
The bee-hives lie to the west of the village,蜂箱在村子西边
Just cross the bridge and continue straight ahead and you’ll see them on your left-hand side eventually,过了桥一直往前走，最终你会在左手边看到它们
I think even a single honeycomb should do it!,我想哪怕一个蜂巢也够了！
See if you can’t find Pert the beekeeper,看看能不能找到养蜂人珀特
He’ll help you,他会帮你的
But how will I avoid getting stung?,但我怎么避免被蜇呢？
Klara chuckles a heart laugh and slaps her knee,克拉拉发自内心地大笑起来，拍了拍膝盖
Oh I wouldn’t worry about that!,哦，我才不担心那个呢！
We wouldn’t want the children to not get their honey-cakes!,我们可不想让孩子们吃不到蜂蜜蛋糕！
I'll do my best!,我会尽力的！
I need you to fetch at least five honey-combs for me from the beehives west of town,我需要你从镇子西边的蜂箱那里给我取至少五个蜂巢
Just cross the bridge and continue straight ahead until you see them on your left-hand side,过了桥一直往前走，直到你在左手边看到它们
Look at these honey-combs!,看看这些蜂巢！
Have you ever seen honey this golden?,你见过这么金黄的蜂蜜吗？
The children will love this,孩子们会喜欢这个的
"Oh, the Baroness is going to be so pleased",“哦，男爵夫人一定会很高兴的”
"Now, the cakes are for the children but I’ll tell you what",“现在，蛋糕是给孩子们的，不过我跟你说”
I baked one too many apple-pies for the feast,我为宴会多烤了一个苹果派
It’s yours if you want it,如果你想要就给你
Klara winks at you and hands you a fresh apple pie,克拉拉对你眨了眨眼，递给你一个新鲜的苹果派
"Now, off you go!",“好了，快去吧！”
I have the honey!,我拿到蜂蜜了！
Go on then!,那就去吧！
Can you teach me a few recipes?,你能教我几个配方吗？
What's going on in Firgol?,菲尔戈发生了什么事？
Want to learn how to cook eh?,想学做饭，嗯？
Well I can’t blame you,嗯，我不怪你
Nothing soothes the soul like a home-cooked meal,没有什么比家常菜更能抚慰心灵了
Have a look in my recipe-book,看看我的配方书
I’ll teach you for a few coins per recipe!,每个配方我收几个硬币教你！
Browse Recipes,浏览配方
"Klara rushes back and forth, red-faced and sweating but with movements that seem so choreographed and intentional that she appears more like a dancer than a cook",“克拉拉来回奔忙，满脸通红，汗流浃背，但动作却像是精心编排的，看起来更像舞者而不是厨师”
You are truly watching a master at work here,你真的是在观看一位大师工作
Let's talk for a bit!,我们聊一会儿吧！
#FirgolManorEnter,#菲尔戈尔庄园入口
The scene before you is one of utter insanity,你眼前的景象充满了彻底的疯狂
The Baroness presides over it with a look of exhausted contentment on her face,男爵夫人主持着这一切，脸上带着疲惫的满足神情
I’m so glad to see you here,我真高兴你在这里
The great work is nearly done and I couldn’t have done it without you,伟大的工作即将完成，没有你我无法做到
It’s only fitting you should be here at the finale,你理应在此见证终章
She produces a long dagger from her sleeve,她从袖中抽出一把长匕首
Put down the dagger!,放下匕首！
Beyond hope and reason you see that the children are still alive - albeit paralyzed in some kind of trance,超越希望与理智，你看到孩子们还活着——尽管因某种恍惚而动弹不得
The Baroness begins laughing but the sound morphs into a wailing cry of sorrow and anger,男爵夫人开始大笑，但笑声变成了充满悲伤与愤怒的哀嚎
They are mine now!,他们现在是我的了！
Why shouldn’t I have one as well!,为什么我不能也拥有一个！
Every fucking cow with a cunt in the village can squeeze one out SO WHY CAN’T I?!,村里每个有屄的母牛都能挤出一个来，为什么我就不行？！
She screams and lunges for the nearest child,她尖叫着扑向最近的孩子
#FirgolManorFinal,#菲尔戈尔庄园终章
"Sitting in silent majesty upon the throne, is the desiccated corpse of what must have been the Baron of Firgol",王座上静默威严地坐着的，必定是菲尔戈尔男爵的干尸
"Tattered, yellow robes hang loosely from the body and around the head, a thin crown of ivy has grown",破烂的黄色长袍松垮地挂在身上和头上，一顶薄薄的常春藤王冠已经长出
A king out of time,一位不合时宜的国王
"Though similar, this figure cannot be the one that performed that horrid play",尽管相似，这个身影不可能是上演那出恐怖戏剧的那位
"And even as you stand here, the memory of it has begun to fade",甚至当你站在这里时，关于它的记忆已经开始消退
"Like a dream upon waking, you are left wondering if it even happened at all",如同醒来时的梦境，你不禁怀疑它是否真的发生过
"No matter, there is nothing more here for you now",没关系，这里现在对你已无更多意义
Only bones dust,只剩骨尘
You turn to leave,你转身离开
"For a moment you imagine that you hear the flapping of tattered robes, but then it passes",有那么一瞬间，你想象自己听到了破烂长袍的拍打声，但随后便消失了
#FirgolMoleBurrow,#菲尔戈鼹鼠洞穴
You dig the shovel into the soft soil and easily collapse the burrow,你把铁锹插进松软的泥土，轻松地捣毁了洞穴
"After a few strokes however, the shovel-head comes up coated in dark blood",“然而，几下之后，铁锹头提起来时沾满了暗色的血迹”
"You root through the soil and to your disgust find numerous, small, hairless blobs of flesh that have been hacked to death by the shovel’s action",“你翻动泥土，恶心地发现许多被铁锹砍死的小而无毛的肉块”
"You can’t properly identify the strange things, nor do you want to, and quickly cover up the gruesome scene with dirt before moving along",“你无法准确辨认这些奇怪的东西，也不想辨认，迅速用泥土掩盖了这可怕的场景，然后继续前进”
"More carefully this time, you set to work collapsing the second tunnel",“这次你更加小心，开始捣毁第二条隧道”
The work progresses nicely until suddenly the earth shifts slightly as if something is moving underneath,工作进行得很顺利，直到突然地面微微移动，好像有什么东西在下面活动
"Whatever it is, it grabs onto the shovel blade and tugs violently at it!",“不管是什么，它抓住了铁锹头，猛烈地拉扯！”
You yank back with all your might and manage to free the shovel from whatever lurks under the dirt,你用尽全力猛地拉回，设法把铁锹从泥土下潜伏的东西那里挣脱出来
"Swinging wildly, you pummel the ground and walk away hoping you’ve seen the last of whatever lurks underneath this orchard",“你疯狂挥舞着，猛击地面，然后走开，希望这是最后一次见到潜伏在这片果园下面的东西”
Arriving at the third hole you feel an unease grow in your stomach,来到第三个洞口时，你感到胃里一阵不安
"Carefully, you bend down and try to peer into the small, dark burrow",“你小心翼翼地弯下腰，试图窥视那个又小又黑的洞穴”
"To your horror, something glances back",“让你惊恐的是，有什么东西回望了你一眼”
A pair of eyes that appear far too intelligent than an animal has any right to be,一双眼睛，看起来远比任何动物应有的智慧都要高
"Then, in an instance they are gone - retreated underground",“然后，一瞬间它们就消失了——退回了地下”
Perhaps your mind is playing tricks on you?,也许你的大脑在跟你开玩笑？
"You decide to not wait and find out and with a slight hint of panic, you utterly demolish the hole",“你决定不等了，带着一丝恐慌，彻底捣毁了这个洞”
Your task is done and you should return to Ari,你的任务完成了，你应该回去找阿里
You come across a freshly dug hole in the ground,你在地上发现了一个新挖的洞
Dig out the burrow,挖开洞穴
#FirgolQuestOver,"#FirgolQuestOver,"
"As you leave the grounds of the accursed manor, your head spins and nausea overcomes you",当你离开那座被诅咒的庄园时，你头晕目眩，恶心难忍。
The things you have seen linger in your mind like the after-images of some alien sun burned into your eyes,你所见之物萦绕心头，如同异界太阳的残影灼烧在你的眼中。
"Try as you might you will neither be able to exorcize the memories, nor ever make sense of them",无论你如何尝试，你既无法驱除这些记忆，也永远无法理解它们。
Embla puts her hand on your shoulder,恩布拉将手搭在你的肩上。
Are you alright?,你还好吗？
"Somewhere, Kat alternates between crying and retching",不远处，卡蒂时而哭泣，时而干呕。
I don't think I'll be 'alright' ever again,我想我再也不会“好起来”了。
I suspect none of us ever will,我怀疑我们谁都不会了。
The Dragon spreads its poison unto all the things it touches,龙将它的毒素传播到它所触碰的一切。
There is nowhere safe,无处安全。
Not even this tiny little village,即便是这个小小的村庄也不例外。
"Now more than ever, I am certain that the only way forward is to the very heart of darkness",现在我比以往任何时候都更加确信，唯一的出路就是直入黑暗的心脏。
To Gradla and the Black Priory,前往格拉德拉和黑修院。
Embla helps you up,恩布拉扶你起来。
Indeed it would seem there is no going back,确实，似乎已无回头路。
#FirgolWeaverScene,#菲尔戈织布工场景
A young maiden stands looking at a pile of white canvas cloth,一位年轻少女站在一堆白色帆布前，
She sighs deeply and appears to be lost in deep thought,她深深叹了口气，似乎陷入了沉思，
Is something wrong?,有什么不对劲吗？
"Oh, I didn’t see you there",“哦，我没看到你在这儿”
I’m sorry if I seem rude but I’d rather just be left alone,如果我显得无礼，我很抱歉，但我宁愿一个人待着，
She offers a weak but apologetic smile,她露出一个虚弱但带着歉意的微笑，
Camilla’s eyes tear up,卡米拉的眼眶湿润了，
I’m,我，
I’m so ashamed,我太羞愧了，
The Baroness was so kind to think of me for making the backdrops for their ‘surprise’,男爵夫人真是太好了，想到让我为他们的‘惊喜’制作背景幕布，
I thought I could do it,我以为我能做到，
I have the canvases and everything,我有画布和所有东西，
All she asked was that I paint her a ‘wondrous vista’,她只要求我为她画一幅‘奇妙的远景’，
But I can’t bring myself to make the first stroke,但我无法让自己落下第一笔，
Why not?,为什么不呢？
Camilla blushes,卡米拉脸红了，
I'm lost,我迷失了，
"My head, My heart",“我的头脑，我的心”
"There’s a girl, Cass, and I have… feelings for her",“有一个女孩，卡丝，我对她……有感觉”
It was from a distance but I felt like there was something there,那是从远处，但我感觉那里有什么，
"Me being me, I didn’t have the nerve to go talk to her",“我就是我，没有勇气去和她说话”
Instead I left a note for her explaining my feelings,相反，我给她留了一张纸条解释我的感受，
And then?,然后呢？
Nothing at all,什么都没有，
"Oh, I’m such an oaf",“哦，我真是个笨蛋”
I write like a pig - How could I ever think my stupid note could sway someone like Cass,我写字像猪一样——我怎么会认为我那愚蠢的纸条能打动像卡丝这样的人，
Tears stream down Camilla’s face,泪水顺着卡米拉的脸庞流下，
She has such a way with words,她真会说话，
"A bard, she is",“她是个吟游诗人”
And me?,而我呢？
I’m just stupid and plain,我只是又蠢又平凡，
What if I talked to Cass for you?,如果我替你去和卡丝谈谈呢？
You would do that for me?,你会为我这么做吗？
I suppose it would let me know one way or another,我想这至少能让我知道结果，无论好坏，
"But please, try to be subtle about it",“但请尽量委婉一些”
Don’t let her know I’m besides myself thinking about her,别让她知道我因为想她而心神不宁，
She draws in a deep breath and her mood appears to lift ever so slightly,她深吸一口气，情绪似乎稍微好转了一点，
Cass is a free spirit and she loves the water,卡丝是个自由自在的人，她喜欢水，
I’d look for her along the small creek that runs west of here,我会沿着从这里往西流的小溪去找她，
Thank you so much for offering to help,非常感谢你主动帮忙，
I'll return when I have news,我有消息就回来，
"Well, since you offered to help I would really appreciate it if you talked to Cass for me",“好吧，既然你主动帮忙，如果你能替我去和卡丝谈谈，我会非常感激”
I need to know if she got my note and what her feelings are for me,我需要知道她是否收到了我的纸条，以及她对我有什么感觉，
Just look for her along the creek west of the village,只要沿着村子西边的小溪找她就行，
Camilla goes pale,卡米拉脸色变得苍白，
What… what did she say?,什么……她说了什么？
"She doesn’t fancy me, right?",“她不喜欢我，对吧？”
I just know it!,我就知道！
She asked me to give you this,她让我把这个给你，
She accepts the note and slowly unfolds it,她接过纸条，慢慢展开，
"As she consumes the song, line by line, her eyes water and her hands tremble",“当她逐行品味这首歌时，她的眼睛湿润了，双手颤抖”
"By the end, she has to tear her eyes away from it",“到最后，她不得不把目光从上面移开”
Such words,这样的文字，
I’ve never read such words,我从未读过这样的文字，
Was there more?,还有更多吗？
Did she say anything?,她说了什么吗？
She told me she wanted to dance with you at the Carnivale,她告诉我她想在狂欢节上和你跳舞，
"Camilla covers her mouth, smiling through tears of joy",“卡米拉捂住嘴，流着喜悦的泪水微笑”
She then blinks a few times as if remembering something,然后她眨了几下眼睛，好像想起了什么，
The backdrops for the Baroness!,男爵夫人的背景幕布！
I see it so clearly now,我现在看得如此清晰，
Cass’ song,卡丝的歌，
"Oh, this will be amazing!",“哦，这一定会很棒！”
Glad I could help!,很高兴我能帮上忙！
"And now, if you’ll excuse me, I have to get to work",“现在，如果你不介意的话，我得去工作了”
I’d rather you not see the result until at the Carnivale,我希望你在狂欢节之前不要看到结果，
It’ll be more impressive that way!,那样会更令人印象深刻！
Camilla smiles a secretive smile and grabs a ream of canvas and a pot of paint before hastily walking off,卡米拉露出一个神秘的微笑，抓起一卷画布和一罐颜料，然后匆匆走开了，
What about the quest?,任务怎么样了？
I've talked to Cass,我已经和卡丝谈过了，
Hello again,又见面了，
Camilla smiles timidly,卡米拉羞怯地微笑着，
"Oh, I’ve said too much",“哦，我说得太多了”
The Baroness made me promise not to tell,男爵夫人让我保证不说出去，
"Please, you need to ask her if you want to know more",“拜托，如果你想知道更多，你得去问她”
Not that it matters in any case,不过无论如何这都不重要，
I’m getting nowhere with this,我对此毫无进展，
She motions to the reams of canvas,她指了指那些画布卷，
And why is that?,那是为什么呢？
"I’m just simple, plain, and common",我只是简单、平凡又普通
#General,#通用
Prologue,序章
Chapter,章节
Quest Completed,任务完成
Two Weeks Earlier,两周前
Quest Started,任务开始
# GenericScenes,# 通用场景
#GradlaMinesAmbush1,#GradlaMinesAmbush1
You enter a larger chamber and are struck by the temperature of the air,你进入一个更大的洞室，空气的温度让你猛然一惊，
It appears to be getting unnaturally warm the deeper you venture into the mines,似乎随着你深入矿洞，温度变得异常地热，
"Suddenly, the shifting of stones captures your attention and you become aware of large eyes regarding you from the darkness","""突然，石头的移动声吸引了你的注意，你意识到黑暗中有一双大眼睛在注视着你"""
"As you take an apprehensive step backwards, the horrors step into the dimness of the chamber","""当你忐忑不安地向后退了一步时，那些恐怖之物踏入了洞室的昏暗之中"""
"The hulking horrors from the deep, move with deadly grace as they slowly fan out in an attempt to encircle you","""那些来自深处的庞大恐怖之物，以致命的优雅移动着，缓缓散开，试图包围你"""
Suddenly one of them lunges - Its arms outstretched and fingers splayed!,突然，其中一个扑了过来——它的双臂伸展，手指张开！
Are they trying to take you alive?,它们是想活捉你吗？
Charge!,冲锋！
#GradlaMinesAmbush2,#格拉德拉矿场伏击2
"As you enter the room you walk into a wall of warm, damp air",当你进入房间时，你撞上了一堵温暖潮湿的空气墙
The stifling atmosphere causes your clothing to stick to your body and your head goes light,令人窒息的空气让你的衣服粘在身上，头也开始发晕
You try to push ahead but halt once again as stars flash before your eyes and a ringing rises in your ears,你试图继续前进，但眼前金星乱冒，耳中嗡嗡作响，只得再次停下
Embla squints into the darkness,恩布拉眯着眼看向黑暗深处
We are getting close,我们快到了
A presence,一个存在
Ancient,古老
Powerful,强大
Suddenly Embla cries out in pain as she sinks to her knees,突然，恩布拉痛苦地叫出声来，双膝跪地
"As you rush to aid her, a horrid clicking noise sounds from the darkness",当你冲过去帮她时，黑暗中传来一阵可怕的咔嗒声
"Embla, get up!",恩布拉，起来！
Hulking shapes emerge from the darkened tunnels around you,巨大的身影从你周围黑暗的隧道中浮现
One of them steps into the dim circle of light,其中一个踏入了昏暗的光圈
"It regards you with huge, yellow eyes full of alien intellect",它用一双巨大的黄色眼睛注视着你，眼中充满了异样的智慧
"To your horror, organs never meant for human speech croak forth words",令你惊恐的是，那些本不该用于人类语言的器官沙哑地吐出了话语
More vesselsss come to usssss!,更多容器……来到我们身边……！
Sheee will be pleasssssed!,她……会很高兴……！
Die you foul beasts!,去死吧，你们这些肮脏的野兽！
#GradlaMinesMainChamber,#格拉德拉矿场主室
"You take a step toward the massive creature and as she rears up and bellows, the utter futility of attempting to fight her dawns on you!",你向那巨大的生物迈出一步，当她直立起来并咆哮时，你意识到试图与她战斗完全是徒劳的！
Flee,逃跑
Your pathetic attempt at bravery comes to a sudden and terrible end as you are torn limb from limb by the ancient and terrible creature,你那可悲的勇敢尝试突然而可怕地结束了，你被那古老而可怕的生物撕成了碎片。
Your quest has ended,你的任务结束了。
You spin on your heel and flee the breeding chamber as fast as you can,你转身以最快的速度逃离了繁殖室。
It is too late however,然而已经太迟了。
The Queen’s ire is up and with surprising grace and agility the ancient beast gives chase through the narrow tunnels of the mine,女王怒火中烧，这头古老的巨兽以惊人的优雅和敏捷在矿场狭窄的隧道中追赶着你。
Make for the exit,冲向出口。
Turn and charge at her instead,转身向她冲锋。
Run towards the trapped tunnel,跑向设有陷阱的隧道。
"Sprinting blindly through the winding tunnels, panic takes you",在蜿蜒的隧道中盲目冲刺，恐慌攫住了你。
There is no way to outrun this creature and nowhere to hide,没有办法跑过这个生物，也无处可藏。
"Relentlessly, the ancient Queen chases you down and tears you limb from limb",无情地，古老的女王追上了你，将你撕成碎片。
"Looming menacingly above you, the Queen positions herself between you and her cocooned ‘vessels’",女王威胁性地耸立在你上方，挡在你和她那些结茧的“容器”之间。
"You can’t help but notice that beyond her, to the north, is another chamber where you can barely make out what appears to be a robed figure",你不禁注意到，在她身后北边，是另一个房间，你勉强能辨认出一个似乎是穿着长袍的身影。
Attack the Queen,攻击女王。
Carefully sneak away,小心地溜走。
You emerge into a large natural cave,你进入了一个巨大的天然洞穴。
The atmosphere here is tropical and strange writhing growths cover the walls,这里的气氛如同热带，奇怪的蠕动生长物覆盖着墙壁。
"Slowly, you make your way towards one of the nodules and become aware of a strange wheezing sound",慢慢地，你走向其中一个结节，并注意到一种奇怪的喘息声。
Could it be… breathing?,难道是……呼吸声？
"As light falls on the first of the cocoons you realize, to your horror, that you’ve found the lost citizens of Horryn",当光线照在第一个茧上时，你惊恐地意识到，你找到了霍林失踪的市民。
You carefully lean in to examine one of the hapless victims but nearly cry out in alarm when the poor man opens his eyes,你小心地俯身检查其中一个不幸的受害者，但当那个可怜的人睁开眼睛时，你差点惊叫出声。
He moans and looks around with confused swimming eyes,他呻吟着，用迷茫、游移不定的眼神环顾四周。
"As he fixes on you, his mouth moves as if to speak",当他注视着你时，他的嘴动了动，仿佛要说话。
Slowly and painfully two words escape him,缓慢而痛苦地，他吐出了两个字。
Kill me,杀了我。
"At that very moment, the low growl of a massive creature reverberates through the tunnels",就在那一刻，一个巨大生物低沉的咆哮声在隧道中回荡。
She’s here,她来了。
Embla whispers in a tone half reverence and half terror,恩布拉低声说道，语气半是敬畏半是恐惧。
The ground shakes as the huge beast slowly moves towards you,地面震动，巨大的野兽缓缓向你移动。
What was first mercifully obscured by darkness now comes into view,最初被黑暗仁慈地遮蔽的东西现在显现出来。
"Standing more than twice as tall as the Deep-Ones you have battled before, this creature is enormous and no doubt lethal beyond compare",这个生物比你之前战斗过的深潜者高出两倍多，体型巨大，无疑具有无与伦比的致命性。
"Now revealed in all her glory, it becomes clear to you",现在她完全显露出来，你明白了。
She is a queen-mother and you are standing in her breeding chamber,她是一位女王母亲，而你正站在她的繁殖室里。
"You reemerge into the horrid breeding-chamber, and once again the giant Queen emerges from the darkness",你重新进入可怕的繁殖室，巨大的女王再次从黑暗中现身。
You hold your breath in terror as you carefully take a step backwards,你恐惧地屏住呼吸，小心地向后退了一步。
The beast-queen watches you intently but it seems you are in luck,野兽女王专注地注视着你，但看来你运气不错。
The instinct to remain with her brood is stronger than the instinct to kill,留在后代身边的本能比杀戮的本能更强烈。
"Realizing you can never outrun her, you have but one chance",意识到你永远跑不过她，你只有一个机会。
The trapped tunnel!,设有陷阱的隧道！
The creature is nearly at your heels as you round the last corner and spot the trigger-rope,当你绕过最后一个拐角并看到触发绳时，那生物几乎就在你身后。
"Your lungs are on fire from breathing the thick, dust-laden air and with a final spasm of effort you lunge for the rope",你的肺因呼吸着浓重、充满灰尘的空气而灼痛，你用尽最后的力气扑向绳子。
Pull the rope!,拉绳子！
And catch it as you slide along the floor,并在滑过地板时抓住了它。
The beam snaps like a twig and instantly gravity asserts its dominance over rock!,横梁像细枝一样折断，重力瞬间对岩石施加了支配！
"Countless tons crash down in an instant, utterly turning the body of the gargantuan abomination into so much gore",无数吨岩石瞬间崩塌，将那庞大畸形生物的身体彻底砸成了肉泥。
Falling rocks pummel you and then a huge billowing cloud of choking dust fills the remaining tunnel,落石击打着你，然后一大团令人窒息的滚滚尘埃充满了剩余的隧道。
Couching madly and stumbling about in the dark you nonetheless manage to get your bearings,你在黑暗中疯狂咳嗽、跌跌撞撞，但还是设法辨明了方向。
"Slowly, you make your way to the exit and into fresh air",慢慢地，你走向出口，呼吸到了新鲜空气。
For now you must recover from the ordeal and wait for the dust to settle,现在你必须从这场磨难中恢复过来，等待尘埃落定。
#GradlaMinesSpottedExit,#格拉德拉矿洞发现出口
I’m not sure,我不确定
I suspect the Deep-Ones never made it to the plateau,我怀疑深潜者从未到达过高原
"They are creatures of the sea and though they are dangerous enough on land, their reach is limited",它们是海洋生物，虽然在陆地上也足够危险，但它们的影响范围有限
Perhaps that is why they were breeding with humans?,也许这就是它们与人类繁衍的原因？
To make hybrids?,为了制造混血？
What other dangers could be waiting for us then?,那么还有什么其他危险在等着我们？
Embla’s voice drops to a whisper,恩布拉的声音低至耳语
The seven eyes of the Dragon are fixed on the Priory,龙的七只眼睛紧盯着修道院
I can feel it,我能感觉到
"It writhes in the void, coveting that which lies below the Priory",它在虚空中扭动，觊觎着修道院之下的东西
Its tendrils are grasping!,它的触须正在抓取！
